# Force_Array           
# Time                  	total_x                 	total_y                 	total_z                 
3.17000e+01	+2.558616890383814e-02	+4.372779205570025e-01	-1.215770455244612e-18
3.18000e+01	+2.549070919235415e-02	+4.356342639359955e-01	-1.213694008139106e-18
3.19000e+01	+2.568837353713056e-02	+4.369213039680394e-01	-1.212639739129197e-18
3.20000e+01	+2.555436308330294e-02	+4.349805764649857e-01	-1.213263152442446e-18
3.21000e+01	+2.539961365058323e-02	+4.351126092034895e-01	-1.212143750547197e-18
3.22000e+01	+2.533916986711738e-02	+4.355568301179836e-01	-1.211420829397474e-18
3.23000e+01	+2.532743315457847e-02	+4.351295119468942e-01	-1.211798684061439e-18
3.24000e+01	+2.537328186481756e-02	+4.349935921644830e-01	-1.213161401300195e-18
3.25000e+01	+2.539061255321973e-02	+4.349819808286882e-01	-1.214570729692321e-18
3.26000e+01	+2.551494730792644e-02	+4.359727015812445e-01	-1.216566534010203e-18
3.27000e+01	+2.553818075036943e-02	+4.365517312632660e-01	-1.214275290018346e-18
3.28000e+01	+2.536343151225125e-02	+4.350878305325375e-01	-1.215486422100643e-18
3.29000e+01	+2.531851842583170e-02	+4.352650341126639e-01	-1.209688936116726e-18
3.30000e+01	+2.543110561619361e-02	+4.358439058786883e-01	-1.213457043760588e-18
3.31000e+01	+2.527341259963043e-02	+4.341609366305241e-01	-1.213259793012124e-18
3.32000e+01	+2.527604171270813e-02	+4.346113228090462e-01	-1.215105508173289e-18
3.33000e+01	+2.527644915128317e-02	+4.351365114201790e-01	-1.212512380086690e-18
3.34000e+01	+2.528450588558972e-02	+4.346474064346753e-01	-1.211506210062943e-18
3.35000e+01	+2.539115421391749e-02	+4.348306703789330e-01	-1.216425929991534e-18
3.36000e+01	+2.541413972437670e-02	+4.353203257551079e-01	-1.216587713134205e-18
3.37000e+01	+2.557867871333528e-02	+4.365436308929655e-01	-1.216736627577927e-18
3.38000e+01	+2.538816526046127e-02	+4.352273824657920e-01	-1.216466797771628e-18
3.39000e+01	+2.551489378772307e-02	+4.366965792379835e-01	-1.217105516528293e-18
3.40000e+01	+2.536352150700794e-02	+4.354082896812695e-01	-1.215956516040492e-18
3.41000e+01	+2.552779283130837e-02	+4.368899304528315e-01	-1.215119991121952e-18
3.42000e+01	+2.544186176847893e-02	+4.346738535150160e-01	-2.021353868420184e-18
3.43000e+01	+2.540718302622011e-02	+4.351984799071216e-01	-2.000072457536490e-18
3.44000e+01	+2.536818760693041e-02	+4.359524391634939e-01	-1.992676938010461e-18
3.45000e+01	+2.545818062798735e-02	+4.361807398109028e-01	-1.999345514612544e-18
3.46000e+01	+2.561259999232120e-02	+4.372478947256161e-01	-1.998402848692101e-18
3.47000e+01	+2.554501105122809e-02	+4.365777336820021e-01	-2.000016706239998e-18
3.48000e+01	+2.547769165912896e-02	+4.361939054331422e-01	-2.000484407664127e-18
3.49000e+01	+2.562656561513207e-02	+4.378616505459266e-01	-2.004012520339836e-18
3.50000e+01	+2.559400655746780e-02	+4.375806196737765e-01	-2.001187509284932e-18
3.51000e+01	+2.541726262218806e-02	+4.364019468639405e-01	-2.000531951254443e-18
3.52000e+01	+2.552032049813892e-02	+4.373773055377286e-01	-2.003602308842947e-18
3.53000e+01	+2.543566947649933e-02	+4.366021402665721e-01	-2.001940030142090e-18
3.54000e+01	+2.551232732019071e-02	+4.362570879136413e-01	-2.004578916887507e-18
3.55000e+01	+2.550956849954531e-02	+4.358749099422119e-01	-2.002183308964090e-18
3.56000e+01	+2.534870252646440e-02	+4.345901581517250e-01	-1.998087522642436e-18
3.57000e+01	+2.541439056060987e-02	+4.357420412597126e-01	-1.993707335803671e-18
3.58000e+01	+2.547702878448452e-02	+4.360076218624608e-01	-1.998579274081845e-18
3.59000e+01	+2.539999755353161e-02	+4.366623801369385e-01	-1.992543674921475e-18
3.60000e+01	+2.552719834423821e-02	+4.371352169766530e-01	-2.000961594922830e-18
3.61000e+01	+2.566565105688311e-02	+4.383109316939975e-01	-2.001634571325295e-18
3.62000e+01	+2.549737729613634e-02	+4.373929999738693e-01	-1.997657978819369e-18
3.63000e+01	+2.547605627094525e-02	+4.378827813186441e-01	-1.993445809600388e-18
3.64000e+01	+2.550110289442422e-02	+4.376434291205739e-01	-2.001407656041506e-18
3.65000e+01	+2.533965771715908e-02	+4.366993936672581e-01	-1.995817284612695e-18
3.66000e+01	+2.532632541109173e-02	+4.365177597190426e-01	-1.997620202319617e-18
3.67000e+01	+2.523002317889061e-02	+4.351550569344595e-01	-1.993676586573067e-18
3.68000e+01	+2.545946187244615e-02	+4.359956759781237e-01	-2.002431680323187e-18
3.69000e+01	+2.541536292770275e-02	+4.346493780579455e-01	-1.999097099075743e-18
3.70000e+01	+2.535221925659458e-02	+4.346447788586044e-01	-1.997001224139487e-18
3.71000e+01	+2.532606566113557e-02	+4.354918435871889e-01	-1.988959000930439e-18
3.72000e+01	+2.518687150144660e-02	+4.303601730420428e-01	+8.872441788474016e-19
3.73000e+01	+2.669735870403767e-02	+4.467370041598635e-01	+9.134668303471022e-19
3.74000e+01	+2.651447124826305e-02	+4.457059111871245e-01	+8.996018186038783e-19
3.75000e+01	+2.632776971915823e-02	+4.452926554511930e-01	+8.950973142291169e-19
3.76000e+01	+2.634351099162828e-02	+4.457786071689460e-01	+8.956942926194154e-19
3.77000e+01	+2.627360494843850e-02	+4.462811908712482e-01	+8.864462885715748e-19
3.78000e+01	+2.636831678940752e-02	+4.463768104635630e-01	+8.943461308372161e-19
3.79000e+01	+2.630998259415920e-02	+4.464150184842051e-01	+8.868380538724029e-19
3.80000e+01	+2.637641892107794e-02	+4.463722732987043e-01	+8.948044294414822e-19
3.81000e+01	+2.643654571875625e-02	+4.466098547411819e-01	+8.970392392076479e-19
3.82000e+01	+2.643355422214370e-02	+4.462775469152385e-01	+8.950514789282483e-19
3.83000e+01	+2.637128133483772e-02	+4.446383033062402e-01	+8.980478052623023e-19
3.84000e+01	+2.632844181589501e-02	+4.455344566456614e-01	+8.925031235730387e-19
3.85000e+01	+2.624175732040996e-02	+4.449248470324410e-01	+8.941883710572452e-19
3.86000e+01	+2.647671598813211e-02	+4.475228874022574e-01	+8.997201602913970e-19
3.87000e+01	+2.625795334713538e-02	+4.460776160422282e-01	+8.865125513468578e-19
3.88000e+01	+2.638476677734229e-02	+4.465653254038277e-01	+8.951568795461888e-19
3.89000e+01	+2.640217284212605e-02	+4.467982436377435e-01	+8.977886754312911e-19
3.90000e+01	+2.638344442030991e-02	+4.477011067196150e-01	+8.925950827614180e-19
3.91000e+01	+2.644909517800091e-02	+4.484771578185878e-01	+8.977141108104724e-19
3.92000e+01	+2.668861074351868e-02	+4.516470082007268e-01	+8.975104139737764e-19
3.93000e+01	+2.647620410492041e-02	+4.490661276591939e-01	+8.939439125514819e-19
3.94000e+01	+2.640465385849081e-02	+4.493347358675197e-01	+8.868727252054674e-19
3.95000e+01	+2.645015056545602e-02	+4.489633156957341e-01	+8.939657003448928e-19
3.96000e+01	+2.640800450798551e-02	+4.486313861508190e-01	+8.921690547207182e-19
3.97000e+01	+2.658308801141673e-02	+4.488795597520663e-01	+8.961713599543930e-19
3.98000e+01	+2.640486424764855e-02	+4.476717002083501e-01	+8.892363329746209e-19
3.99000e+01	+2.625986128728382e-02	+4.465347181324398e-01	+8.859965639973443e-19
4.00000e+01	+2.618737576338723e-02	+4.456469633252184e-01	+8.851659156863839e-19
4.01000e+01	+2.617897468586318e-02	+4.450928243677085e-01	+8.863508116342255e-19
4.02000e+01	+2.621857148919474e-02	+4.446102739068075e-01	+8.900477436365230e-19
4.03000e+01	+2.588623688305444e-02	+4.374599162364201e-01	+1.206907358610427e-18
4.04000e+01	+2.744772284600995e-02	+4.544948502689828e-01	+1.243847873084400e-18
4.05000e+01	+2.742981663492540e-02	+4.559346186202000e-01	+1.253649080045220e-18
4.06000e+01	+2.718846793923683e-02	+4.542908070160642e-01	+1.241615467427513e-18
4.07000e+01	+2.716133808171884e-02	+4.553460028112944e-01	+1.234028055618767e-18
4.08000e+01	+2.726245418178507e-02	+4.558037739681103e-01	+1.246738226125871e-18
4.09000e+01	+2.727009657051602e-02	+4.565306769843132e-01	+1.244322248852957e-18
4.10000e+01	+2.730472697421755e-02	+4.571754426927315e-01	+1.252562912695780e-18
4.11000e+01	+2.743914903950127e-02	+4.601333498755140e-01	+1.253328546586425e-18
4.12000e+01	+2.724703822227944e-02	+4.569947332948124e-01	+1.247172037702017e-18
4.13000e+01	+2.727381056854573e-02	+4.570908592597031e-01	+1.244809548725823e-18
4.14000e+01	+2.709819005751012e-02	+4.559370039716036e-01	+1.232511311671227e-18
4.15000e+01	+2.711960019848844e-02	+4.555997124202733e-01	+1.232275286856814e-18
4.16000e+01	+2.701958831452000e-02	+4.541033782646250e-01	+1.227120361445158e-18
4.17000e+01	+2.696298922135558e-02	+4.522447764469508e-01	+1.221948259673570e-18
4.18000e+01	+2.694241219023112e-02	+4.507099834350532e-01	+1.221440931548620e-18
4.19000e+01	+2.697390018082893e-02	+4.488213289534773e-01	+1.221098147570038e-18
4.20000e+01	+2.684604608153600e-02	+4.469099565186413e-01	+1.210858990030631e-18
4.21000e+01	+2.699105596835739e-02	+4.461064364760656e-01	+1.213801232022103e-18
4.22000e+01	+2.695497305862750e-02	+4.453156732966964e-01	+1.201853563434955e-18
4.23000e+01	+2.686038972036997e-02	+4.448538787189049e-01	+1.193223108509462e-18
4.24000e+01	+2.685539069040575e-02	+4.443268268767844e-01	+1.192602107912536e-18
4.25000e+01	+2.687845940470770e-02	+4.443031492381975e-01	+1.188738791318840e-18
4.26000e+01	+2.693930681916318e-02	+4.440951969365307e-01	+1.196927942733253e-18
4.27000e+01	+2.713598044960051e-02	+4.449407455129679e-01	+1.205024274606384e-18
4.28000e+01	+2.693041441053000e-02	+4.443849785822129e-01	+1.186934334413276e-18
4.29000e+01	+2.702852121495878e-02	+4.445729361363087e-01	+1.199419692414175e-18
4.30000e+01	+2.700367513134717e-02	+4.447869613082810e-01	+1.187849686967812e-18
4.31000e+01	+2.715485560920182e-02	+4.454548740392134e-01	+1.208441855385574e-18
4.32000e+01	+2.728168200849743e-02	+4.472739265505961e-01	+1.212234189972290e-18
4.33000e+01	+2.702548538987726e-02	+4.456975633965558e-01	+1.204648777765705e-18
4.34000e+01	+2.641592230648424e-02	+4.382777168236876e-01	+6.998644758375813e-19
4.35000e+01	+2.798996766557791e-02	+4.571218030631957e-01	+7.432149078644440e-19
4.36000e+01	+2.793024190366744e-02	+4.569285017225631e-01	+7.450573458079304e-19
4.37000e+01	+2.782341905676974e-02	+4.560208954281113e-01	+7.402834297257414e-19
4.38000e+01	+2.794659197472772e-02	+4.577128007148177e-01	+7.414269614933655e-19
4.39000e+01	+2.789088027722773e-02	+4.572284210270453e-01	+7.299691078985670e-19
4.40000e+01	+2.787129335268854e-02	+4.568765346320679e-01	+7.350852444605498e-19
4.41000e+01	+2.777852393952308e-02	+4.565097443699251e-01	+7.296031646489844e-19
4.42000e+01	+2.783023728760333e-02	+4.567863749587354e-01	+7.267009926631376e-19
4.43000e+01	+2.785937679023274e-02	+4.559382595156368e-01	+7.307222443513409e-19
4.44000e+01	+2.787903519275478e-02	+4.554967217051956e-01	+7.264770365177321e-19
4.45000e+01	+2.786038059684905e-02	+4.550126706229072e-01	+7.286604845657202e-19
4.46000e+01	+2.798036396214439e-02	+4.552501295674889e-01	+7.305036345938338e-19
4.47000e+01	+2.781469810730624e-02	+4.542201307342523e-01	+7.231423877650759e-19
4.48000e+01	+2.801024268730664e-02	+4.548596522828273e-01	+7.297164176800802e-19
4.49000e+01	+2.788532554038771e-02	+4.542275836695717e-01	+7.220674242380235e-19
4.50000e+01	+2.794020492595740e-02	+4.544524006728901e-01	+7.251006132044260e-19
4.51000e+01	+2.800955575168583e-02	+4.546124170397689e-01	+7.285930375781932e-19
4.52000e+01	+2.795612933172807e-02	+4.546328574935478e-01	+7.237245621148768e-19
4.53000e+01	+2.793298365887108e-02	+4.542447839452947e-01	+7.256135685485385e-19
4.54000e+01	+2.812030124905181e-02	+4.552197933469471e-01	+7.307774967610846e-19
4.55000e+01	+2.792902459364129e-02	+4.545108039407140e-01	+7.255401131005478e-19
4.56000e+01	+2.794211246546576e-02	+4.546438105993253e-01	+7.230425944887077e-19
4.57000e+01	+2.800389235802429e-02	+4.549509146250801e-01	+7.287129434003370e-19
4.58000e+01	+2.808116107796498e-02	+4.557615287370246e-01	+7.287649276195949e-19
4.59000e+01	+2.796661854538944e-02	+4.552048920650539e-01	+7.272320948835672e-19
4.60000e+01	+2.802804746547859e-02	+4.556335375180988e-01	+7.292118930413277e-19
4.61000e+01	+2.791474027593612e-02	+4.552895866304811e-01	+7.214721185153988e-19
4.62000e+01	+2.799852877107390e-02	+4.551832395548313e-01	+7.284813279126044e-19
4.63000e+01	+2.810679461154667e-02	+4.560188174487599e-01	+7.310703083928401e-19
4.64000e+01	+2.792163544791660e-02	+4.551413316124592e-01	+7.258784702110632e-19
4.65000e+01	+2.690753945291216e-02	+4.427338349191705e-01	-9.028723696402710e-19
4.66000e+01	+2.944070927779969e-02	+4.711808630623157e-01	-9.748223892787561e-19
4.67000e+01	+2.864920176295117e-02	+4.646713003542111e-01	-9.573520043493541e-19
4.68000e+01	+2.898014708805306e-02	+4.660513124428122e-01	-9.673870844325372e-19
4.69000e+01	+2.880962874586298e-02	+4.646126512766107e-01	-9.642617225258690e-19
4.70000e+01	+2.894255703790819e-02	+4.646085202787119e-01	-9.647298053298729e-19
4.71000e+01	+2.898647305368897e-02	+4.633934456946741e-01	-9.671522289528045e-19
4.72000e+01	+2.896550632655123e-02	+4.652618571958111e-01	-9.644917370869203e-19
4.73000e+01	+2.897436109785266e-02	+4.651462318851389e-01	-9.662969644419072e-19
4.74000e+01	+2.912448441284899e-02	+4.657568551908359e-01	-9.704406906189878e-19
4.75000e+01	+2.898467501064807e-02	+4.651809205545333e-01	-9.634933062773612e-19
4.76000e+01	+2.915761288547577e-02	+4.657106551081778e-01	-9.689393101249173e-19
4.77000e+01	+2.900414067393753e-02	+4.646279315108405e-01	-9.614697663809253e-19
4.78000e+01	+2.917059516121349e-02	+4.654386387919380e-01	-9.669049893749918e-19
4.79000e+01	+2.911184207608457e-02	+4.652563079718965e-01	-9.631090087490182e-19
4.80000e+01	+2.903924246765869e-02	+4.652121266966277e-01	-9.568139305952504e-19
4.81000e+01	+2.908851377549802e-02	+4.667903610826619e-01	-9.631604682149266e-19
4.82000e+01	+2.887597053425784e-02	+4.684821385711142e-01	-9.555641139960457e-19
4.83000e+01	+2.901309981806935e-02	+4.691108191525645e-01	-9.564569361870730e-19
4.84000e+01	+2.906962362376501e-02	+4.668712062876481e-01	-9.564776268694334e-19
4.85000e+01	+2.892564214231252e-02	+4.663511977910726e-01	-9.538992102943384e-19
4.86000e+01	+2.878366397796442e-02	+4.656913830590144e-01	-9.539614095178703e-19
4.87000e+01	+2.878041392165676e-02	+4.671190216311835e-01	-9.477923995946661e-19
4.88000e+01	+2.874808744275162e-02	+4.665554667184695e-01	-9.502084146590425e-19
4.89000e+01	+2.874471379907723e-02	+4.674512765223231e-01	-9.536517485363241e-19
4.90000e+01	+2.870352752331956e-02	+4.653721204194143e-01	-9.511114735814247e-19
4.91000e+01	+2.869629071440890e-02	+4.649516113492042e-01	-9.526426097597004e-19
4.92000e+01	+2.875603417562261e-02	+4.640523064233379e-01	-9.557356916554849e-19
4.93000e+01	+2.861031388812333e-02	+4.621734938722431e-01	-9.528288703436850e-19
4.94000e+01	+2.862221686987534e-02	+4.620535608165567e-01	-9.545654907060614e-19
4.95000e+01	+2.855937063952425e-02	+4.612810840035408e-01	-9.493220950439464e-19
4.96000e+01	+2.785612840010421e-02	+4.524606105844767e-01	-1.309259926320156e-18
4.97000e+01	+2.938132848207504e-02	+4.688670519174326e-01	-1.361876576135471e-18
4.98000e+01	+2.906646541109858e-02	+4.652261771812275e-01	-1.357605452524126e-18
4.99000e+01	+2.911945695731868e-02	+4.647339319738244e-01	-1.357161289493541e-18
5.00000e+01	+2.919560613863636e-02	+4.645315902772465e-01	-1.354960969651391e-18
5.01000e+01	+2.933224203735247e-02	+4.634674170798171e-01	-1.354570274456128e-18
5.02000e+01	+2.943069415529510e-02	+4.634598413271010e-01	-1.351344358335771e-18
5.03000e+01	+2.945456937065438e-02	+4.651237076992731e-01	-1.351188751333491e-18
5.04000e+01	+2.939410902979715e-02	+4.642062987991746e-01	-1.350358428132761e-18
5.05000e+01	+2.946514199109280e-02	+4.643777720196469e-01	-1.351963197325670e-18
5.06000e+01	+2.952004140860465e-02	+4.648714673204585e-01	-1.353310111841280e-18
5.07000e+01	+2.946948248390534e-02	+4.651004612642869e-01	-1.348608980265406e-18
5.08000e+01	+2.963808730858705e-02	+4.658775549644725e-01	-1.354681771149422e-18
5.09000e+01	+2.966144422646188e-02	+4.661214486552411e-01	-1.356292636801808e-18
5.10000e+01	+2.984010802664761e-02	+4.682031444018436e-01	-1.358679092124968e-18
5.11000e+01	+2.980143097370168e-02	+4.684703429978387e-01	-1.359264739988303e-18
5.12000e+01	+2.966737983320725e-02	+4.686728149387727e-01	-1.357978742829562e-18
5.13000e+01	+2.957961600983374e-02	+4.704494043132151e-01	-1.360336711674860e-18
5.14000e+01	+2.957181847520629e-02	+4.731360929796283e-01	-1.368564417043223e-18
5.15000e+01	+2.961917952611642e-02	+4.734609839912785e-01	-1.369864113995693e-18
5.16000e+01	+2.955399617621537e-02	+4.712069214163479e-01	-1.371911222437681e-18
5.17000e+01	+2.941680676815373e-02	+4.707932126642886e-01	-1.370823532004767e-18
5.18000e+01	+2.929157372262119e-02	+4.704308989750949e-01	-1.370592213621465e-18
5.19000e+01	+2.927360951407117e-02	+4.706264167579495e-01	-1.369037305274675e-18
5.20000e+01	+2.917091801559939e-02	+4.709978303872932e-01	-1.362438313827517e-18
5.21000e+01	+2.927279396398899e-02	+4.715460196479868e-01	-1.363899482440625e-18
5.22000e+01	+2.919173199068283e-02	+4.699657481487382e-01	-1.359475792023950e-18
5.23000e+01	+2.924403215881111e-02	+4.689678261338911e-01	-1.360878062187873e-18
5.24000e+01	+2.930037363830244e-02	+4.681089476368006e-01	-1.362841150252570e-18
5.25000e+01	+2.912221700733325e-02	+4.662547423979907e-01	-1.357598849570347e-18
5.26000e+01	+2.922463848932908e-02	+4.663265741108870e-01	-1.358526629563982e-18
5.27000e+01	+2.817122823580811e-02	+4.542838324773514e-01	+7.196207157162234e-19
5.28000e+01	+3.043643737988059e-02	+4.777529958508329e-01	+7.102973770988779e-19
5.29000e+01	+3.009852631953545e-02	+4.734392600251887e-01	+7.009584244022285e-19
5.30000e+01	+3.016581571644660e-02	+4.719399885644824e-01	+6.982378075882498e-19
5.31000e+01	+3.021634911334454e-02	+4.740441722993410e-01	+6.956245525862413e-19
5.32000e+01	+3.021645116536910e-02	+4.750756543520380e-01	+6.936703708003511e-19
5.33000e+01	+3.017057507515501e-02	+4.738583759040376e-01	+6.938155867593673e-19
5.34000e+01	+3.018353825491616e-02	+4.734238572814565e-01	+6.941855822949036e-19
5.35000e+01	+3.022046373979727e-02	+4.726745646628970e-01	+6.951903437753900e-19
5.36000e+01	+3.018851099871703e-02	+4.731330907669374e-01	+6.919020394170659e-19
5.37000e+01	+3.025571237924044e-02	+4.727263196889306e-01	+6.952837988361269e-19
5.38000e+01	+3.027223925661352e-02	+4.732631074861703e-01	+6.953990580047831e-19
5.39000e+01	+3.028657012706084e-02	+4.738811080994041e-01	+6.926565804207285e-19
5.40000e+01	+3.040467126985119e-02	+4.740910535038070e-01	+6.958002473648648e-19
5.41000e+01	+3.036973205098963e-02	+4.746034583203972e-01	+6.956337341775314e-19
5.42000e+01	+3.027456443227133e-02	+4.742192098229382e-01	+6.963234424411863e-19
5.43000e+01	+3.020549823536344e-02	+4.760771903107924e-01	+7.016530703595518e-19
5.44000e+01	+3.019723335378142e-02	+4.786264642810172e-01	+7.134652772949134e-19
5.45000e+01	+3.036342307572063e-02	+4.780968622106852e-01	+7.165148164912979e-19
5.46000e+01	+3.018741115348236e-02	+4.770368055530627e-01	+7.192404432990968e-19
5.47000e+01	+3.003027436499196e-02	+4.752541296235557e-01	+7.214510873431954e-19
5.48000e+01	+2.992711604546111e-02	+4.755696609824409e-01	+7.243210274857781e-19
5.49000e+01	+2.997504738362715e-02	+4.762211513098046e-01	+7.250897039895201e-19
5.50000e+01	+2.985076854405376e-02	+4.763139277805388e-01	+7.192485847003130e-19
5.51000e+01	+2.990799340333527e-02	+4.765533829744674e-01	+7.193004955693913e-19
5.52000e+01	+2.986945464352846e-02	+4.754966251466501e-01	+7.163193659772806e-19
5.53000e+01	+2.989948534160419e-02	+4.742319951729477e-01	+7.161553213716746e-19
5.54000e+01	+3.009554793237789e-02	+4.746276491361799e-01	+7.187294270059715e-19
5.55000e+01	+2.988183622888193e-02	+4.725840519346329e-01	+7.161676717085429e-19
5.56000e+01	+3.014966612214503e-02	+4.742401170680926e-01	+7.158858133323286e-19
5.57000e+01	+2.979063902104214e-02	+4.721502982128996e-01	+7.124927764001920e-19
5.58000e+01	+2.867755668976898e-02	+4.579342694144086e-01	+2.304936607741399e-18
5.59000e+01	+3.145901786810031e-02	+4.860891368682775e-01	+2.363400482121530e-18
5.60000e+01	+3.097102100822405e-02	+4.829751856840088e-01	+2.360719701626339e-18
5.61000e+01	+3.095181362984226e-02	+4.836930385068403e-01	+2.361314766795467e-18
5.62000e+01	+3.106128912643757e-02	+4.838284383188619e-01	+2.357612574353766e-18
5.63000e+01	+3.103428763303243e-02	+4.830584094950826e-01	+2.361715752905925e-18
5.64000e+01	+3.099991921514709e-02	+4.820858125509853e-01	+2.350722366435570e-18
5.65000e+01	+3.108297883743632e-02	+4.814274327782458e-01	+2.357872662565332e-18
5.66000e+01	+3.117234932019378e-02	+4.815721307484104e-01	+2.354860414584099e-18
5.67000e+01	+3.125614569516190e-02	+4.812891065638687e-01	+2.351575039230893e-18
5.68000e+01	+3.141273506752104e-02	+4.819399744818354e-01	+2.350619719635520e-18
5.69000e+01	+3.151373441321792e-02	+4.821809378278270e-01	+2.348344396158619e-18
5.70000e+01	+3.158748417826910e-02	+4.825475054999911e-01	+2.346491441331394e-18
5.71000e+01	+3.159148771249428e-02	+4.828259347933403e-01	+2.344270306311551e-18
5.72000e+01	+3.152290130576403e-02	+4.843106756898145e-01	+2.342046934110687e-18
5.73000e+01	+3.151343494538131e-02	+4.852653271796196e-01	+2.335755384714927e-18
5.74000e+01	+3.163366154547725e-02	+4.835271695473038e-01	+2.333415796108926e-18
5.75000e+01	+3.148797880928862e-02	+4.821155534487875e-01	+2.333528983294869e-18
5.76000e+01	+3.145740816076190e-02	+4.813019307751091e-01	+2.334635963736000e-18
5.77000e+01	+3.140656352816196e-02	+4.812813206822493e-01	+2.331075814035707e-18
5.78000e+01	+3.161166992827146e-02	+4.817337075056248e-01	+2.334940689486844e-18
5.79000e+01	+3.135095360923371e-02	+4.792291500464740e-01	+2.323824333133953e-18
5.80000e+01	+3.148517149660219e-02	+4.798278643692616e-01	+2.330742786026174e-18
5.81000e+01	+3.139435812608774e-02	+4.800631036138958e-01	+2.322008357106806e-18
5.82000e+01	+3.140236015356609e-02	+4.798459786068158e-01	+2.327003192362706e-18
5.83000e+01	+3.141643963316171e-02	+4.813814558224061e-01	+2.324706443115128e-18
5.84000e+01	+3.136614658344856e-02	+4.760217076242110e-01	+2.322603826984956e-18
5.85000e+01	+3.149390214323175e-02	+4.769027011816485e-01	+2.329639746417493e-18
5.86000e+01	+3.158071833803887e-02	+4.771933951625586e-01	+2.331231055173856e-18
5.87000e+01	+3.126056877512614e-02	+4.748329877366080e-01	+2.322465607277998e-18
5.88000e+01	+3.144180779697657e-02	+4.760619371739614e-01	+2.325484933893693e-18
5.89000e+01	+3.036481585076081e-02	+4.629611936858299e-01	+1.158004396107184e-18
5.90000e+01	+3.230285992936882e-02	+4.837150579941196e-01	+1.138312561533805e-18
5.91000e+01	+3.209177081884898e-02	+4.809549164356062e-01	+1.139016337378674e-18
5.92000e+01	+3.203239260732628e-02	+4.816515069274868e-01	+1.137139059403556e-18
5.93000e+01	+3.187051560497081e-02	+4.810691772692500e-01	+1.139070417775389e-18
5.94000e+01	+3.205997187720590e-02	+4.802571255206776e-01	+1.136953831592430e-18
5.95000e+01	+3.213499945760626e-02	+4.797553576923847e-01	+1.136497247480688e-18
5.96000e+01	+3.216045929187741e-02	+4.800751935632484e-01	+1.138880647356157e-18
5.97000e+01	+3.235793427451954e-02	+4.807203771362428e-01	+1.136435816445438e-18
5.98000e+01	+3.235034923931543e-02	+4.809958021282344e-01	+1.136863839917428e-18
5.99000e+01	+3.251668116345279e-02	+4.831184846076120e-01	+1.137850645473196e-18
6.00000e+01	+3.254658375425794e-02	+4.837917436502150e-01	+1.137486900752197e-18
