# Trim_Forces           
# Time                  	total_x                 	total_y                 	total_z                 
4.349862635135651e-01	-1.142486406663301e-01	+2.778547491181405e-01	+9.092378506698406e-18
4.363283514976501e-01	-1.207714506106911e-01	+2.709788494480735e-01	+1.452796190345947e-17
4.376736283302307e-01	-1.269226474947386e-01	+2.639254989546100e-01	+1.084940741980096e-18
4.390221238136292e-01	-1.326140042491485e-01	+2.563834893293714e-01	+2.293540934225373e-18
4.403738975524902e-01	-1.374841150152425e-01	+2.465659819553125e-01	-1.443571319784773e-17
4.417289197444916e-01	-1.421404387051060e-01	+2.379189819103361e-01	+1.838317549331033e-17
4.430905580520630e-01	-1.455372723249519e-01	+2.259389018013359e-01	-1.081843778467831e-17
4.444588720798492e-01	-1.491616804854604e-01	+2.170572717211145e-01	+1.162094099885367e-17
4.458339810371399e-01	-1.514104963834016e-01	+2.051194654902145e-01	+1.928990686473701e-18
4.472159445285797e-01	-1.534947561530267e-01	+1.947171349337185e-01	+1.587281309176273e-18
4.486083388328552e-01	-1.546537445334323e-01	+1.832013414608047e-01	+1.410004309997130e-18
4.500113725662231e-01	-1.546465766112415e-01	+1.704238494741224e-01	-1.082720620460637e-17
4.514252245426178e-01	-1.545138564936611e-01	+1.590635468183056e-01	+1.294687664480010e-17
4.528501033782959e-01	-1.531701580764959e-01	+1.463978206605883e-01	-8.006165097193250e-18
4.542899727821350e-01	-1.509931332919539e-01	+1.336301555944589e-01	+1.273322395608989e-17
4.557374715805054e-01	-1.477302822884028e-01	+1.204379044908826e-01	-8.313851986414557e-18
4.571773111820221e-01	-1.440017361546793e-01	+1.081889539579928e-01	+1.342407857528615e-17
4.586133658885956e-01	-1.375616036711758e-01	+9.295716475052301e-02	-1.419094413371837e-17
4.600418210029602e-01	-1.330181013549182e-01	+8.270922997768571e-02	+7.392764640479047e-18
4.614627659320831e-01	-1.258074272478461e-01	+6.955619839193398e-02	+5.317870704769463e-19
4.628762304782867e-01	-1.176660245768350e-01	+5.680593255756746e-02	+2.244795215899721e-18
4.642823338508606e-01	-1.116896936771812e-01	+4.816588212713267e-02	+1.347787827051375e-17
4.656847417354584e-01	-9.896177275102230e-02	+3.253785430967625e-02	+1.846845261739809e-18
